id,name,age,gender,phone_number
2362,Malika,48,Ayol,9.98975E+11
2363,Zilola,28,Ayol,9.98331E+11
2364,Ali,27,Erkak,9.98974E+11
2365,Bekzod,57,Erkak,9.98905E+11
2366,Sardor,18,Erkak,9.98334E+11
2367,Sherzod,56,Erkak,9.98975E+11
2368,Bekzod,18,Erkak,9.98902E+11
2369,Malika,54,Ayol,9.98903E+11
2370,Ali,27,Erkak,9.98971E+11
2371,Shahnoza,62,Ayol,9.98336E+11
2372,Sardor,43,Erkak,9.98906E+11
2373,Ali,35,Erkak,9.98974E+11
2374,Aziz,62,Erkak,9.98903E+11
2375,Dilnoza,35,Ayol,9.9898E+11
2376,Nigora,36,Ayol,9.9891E+11
2377,Ali,42,Erkak,9.98973E+11
2378,Shahnoza,48,Ayol,9.98332E+11
2379,Ali,36,Erkak,9.98979E+11
2380,Javlon,50,Erkak,9.98332E+11
2381,Malika,48,Ayol,9.98907E+11
2382,Sherzod,64,Erkak,9.98338E+11
2383,Sitora,46,Ayol,9.98335E+11
2384,Bekzod,57,Erkak,9.98973E+11
2385,Nargiza,49,Ayol,9.98975E+11
2386,Zilola,63,Ayol,9.98977E+11
2387,Shahnoza,51,Ayol,9.98971E+11
2388,Mehriniso,24,Ayol,9.98336E+11
2389,Bekzod,20,Erkak,9.98972E+11
2390,Shahnoza,25,Ayol,9.98903E+11
2391,Aziz,54,Erkak,9.98971E+11
2392,Sardor,58,Erkak,9.98975E+11
2393,Shahzod,18,Erkak,9.98335E+11
2394,Nigora,21,Ayol,9.98907E+11
2395,Sardor,50,Erkak,9.98904E+11
2396,Shahnoza,48,Ayol,9.98905E+11
2397,Shahnoza,62,Ayol,9.98978E+11
2398,Malika,55,Ayol,9.98331E+11
2399,Mehriniso,23,Ayol,9.98978E+11
2400,Dilnoza,49,Ayol,9.98901E+11
2401,Sardor,24,Erkak,9.98907E+11
2402,Nigora,56,Ayol,9.98338E+11
2403,Malika,33,Ayol,9.98336E+11
2404,Zilola,41,Ayol,9.98972E+11
2405,Dilnoza,33,Ayol,9.98332E+11
2406,Ulug'bek,62,Erkak,9.98332E+11
2407,Kamol,52,Erkak,9.98974E+11
2408,Shahnoza,22,Ayol,9.98979E+11
2409,Dilnoza,32,Ayol,9.98974E+11
2410,Kamol,59,Erkak,9.98979E+11
2411,Malika,37,Ayol,9.98905E+11
2412,Sitora,23,Ayol,9.98975E+11
2413,Sardor,34,Erkak,9.98909E+11
2414,Aziz,63,Erkak,9.98337E+11
2415,Bekzod,32,Erkak,9.98973E+11
2416,Malika,38,Ayol,9.98339E+11
2417,Zilola,25,Ayol,9.98338E+11
2418,Sitora,35,Ayol,9.98975E+11
2419,Ali,46,Erkak,9.98979E+11
2420,Zilola,58,Ayol,9.98336E+11
2421,Sitora,59,Ayol,9.98977E+11
2422,Shahzod,46,Erkak,9.98975E+11
2423,Nargiza,64,Ayol,9.98977E+11
2424,Mehriniso,18,Ayol,9.98901E+11
2425,Malika,62,Ayol,9.98905E+11
2426,Ulug'bek,51,Erkak,9.98978E+11
2427,Kamol,55,Erkak,9.98907E+11
2428,Shahnoza,62,Ayol,9.98903E+11
2429,Nargiza,45,Ayol,9.98909E+11
2430,Dilnoza,19,Ayol,9.98907E+11
2431,Ali,57,Erkak,9.98907E+11
2432,Sitora,43,Ayol,9.98904E+11
2433,Javlon,31,Erkak,9.98332E+11
2434,Mehriniso,23,Ayol,9.98336E+11
2435,Sherzod,20,Erkak,9.98976E+11
2436,Malika,35,Ayol,9.98904E+11
2437,Dilnoza,25,Ayol,9.98978E+11
2438,Nigora,32,Ayol,9.98978E+11
2439,Sherzod,59,Erkak,9.98905E+11
2440,Sitora,30,Ayol,9.98907E+11
2441,Sitora,51,Ayol,9.98976E+11
2442,Ulug'bek,31,Erkak,9.98973E+11
2443,Ulug'bek,38,Erkak,9.98903E+11
2444,Zilola,60,Ayol,9.98907E+11
2445,Bekzod,44,Erkak,9.98337E+11
2446,Nigora,26,Ayol,9.98906E+11
2447,Sardor,50,Erkak,9.98332E+11
2448,Kamol,24,Erkak,9.98975E+11
2449,Malika,32,Ayol,9.98906E+11
2450,Javlon,20,Erkak,9.98976E+11
2451,Nigora,26,Ayol,9.98902E+11
2452,Nigora,33,Ayol,9.98335E+11
2453,Nargiza,59,Ayol,9.98904E+11
2454,Sardor,25,Erkak,9.98907E+11
2455,Shahzod,41,Erkak,9.98974E+11
2456,Bekzod,48,Erkak,9.98904E+11
2457,Mehriniso,55,Ayol,9.98902E+11
2458,Dilnoza,61,Ayol,9.98331E+11
2459,Zilola,18,Ayol,9.98979E+11
2460,Nargiza,23,Ayol,9.9898E+11
2461,Ulug'bek,36,Erkak,9.98336E+11
2462,Dilnoza,26,Ayol,9.98976E+11
2463,Dilnoza,63,Ayol,9.98977E+11
2464,Dilnoza,38,Ayol,9.98333E+11
2465,Sherzod,58,Erkak,9.98901E+11
2466,Sardor,48,Erkak,9.98332E+11
2467,Javlon,54,Erkak,9.98972E+11
2468,Malika,20,Ayol,9.98973E+11
2469,Sitora,57,Ayol,9.98903E+11
2470,Shahzod,19,Erkak,9.98909E+11
2471,Nargiza,42,Ayol,9.98338E+11
2472,Dilnoza,34,Ayol,9.9834E+11
2473,Sardor,53,Erkak,9.98978E+11
2474,Mehriniso,27,Ayol,9.98904E+11
2475,Sardor,32,Erkak,9.98337E+11
2476,Malika,27,Ayol,9.98974E+11
2477,Kamol,53,Erkak,9.98907E+11
2478,Zilola,54,Ayol,9.9891E+11
2479,Sardor,24,Erkak,9.98904E+11
2480,Javlon,65,Erkak,9.98978E+11
2481,Zilola,62,Ayol,9.98906E+11
2482,Nigora,25,Ayol,9.98331E+11
2483,Shahnoza,24,Ayol,9.98909E+11
2484,Nigora,59,Ayol,9.98906E+11
2485,Aziz,42,Erkak,9.98975E+11
2486,Zilola,31,Ayol,9.98978E+11
2487,Aziz,30,Erkak,9.9834E+11
2488,Aziz,31,Erkak,9.98901E+11
2489,Javlon,59,Erkak,9.98337E+11
2490,Bekzod,56,Erkak,9.98904E+11
2491,Javlon,60,Erkak,9.98979E+11
2492,Javlon,54,Erkak,9.98978E+11
2493,Sardor,32,Erkak,9.98909E+11
2494,Sardor,25,Erkak,9.98906E+11
2495,Zilola,65,Ayol,9.98905E+11
2496,Aziz,45,Erkak,9.98331E+11
2497,Shahnoza,25,Ayol,9.9891E+11
2498,Sitora,19,Ayol,9.98331E+11
2499,Sitora,47,Ayol,9.98331E+11
2500,Shahzod,54,Erkak,9.98331E+11
2501,Ali,55,Erkak,9.98331E+11
2502,Sherzod,44,Erkak,9.9834E+11
2503,Zilola,56,Ayol,9.98337E+11
2504,Kamol,36,Erkak,9.98903E+11
2505,Zilola,20,Ayol,9.98976E+11
2506,Nargiza,63,Ayol,9.9834E+11
2507,Bekzod,49,Erkak,9.98973E+11
2508,Aziz,23,Erkak,9.98977E+11
2509,Malika,18,Ayol,9.98979E+11
2510,Mehriniso,42,Ayol,9.98335E+11
2511,Dilnoza,40,Ayol,9.98974E+11
2512,Dilnoza,21,Ayol,9.98975E+11
2513,Shahnoza,27,Ayol,9.98904E+11
2514,Sardor,37,Erkak,9.98976E+11
2515,Malika,55,Ayol,9.98973E+11
2516,Ulug'bek,27,Erkak,9.98904E+11
2517,Kamol,21,Erkak,9.98901E+11
2518,Sardor,53,Erkak,9.98973E+11
2519,Sardor,48,Erkak,9.98332E+11
2520,Aziz,30,Erkak,9.98974E+11
2521,Dilnoza,28,Ayol,9.98337E+11
2522,Mehriniso,32,Ayol,9.98909E+11
2523,Nargiza,48,Ayol,9.98972E+11
2524,Shahzod,29,Erkak,9.98909E+11
2525,Sherzod,33,Erkak,9.98331E+11
2526,Malika,65,Ayol,9.98334E+11
2527,Bekzod,40,Erkak,9.98332E+11
2528,Mehriniso,49,Ayol,9.98907E+11
2529,Sardor,29,Erkak,9.98335E+11
2530,Mehriniso,18,Ayol,9.98978E+11
2531,Shahzod,48,Erkak,9.98904E+11
2532,Shahzod,33,Erkak,9.98978E+11
2533,Zilola,33,Ayol,9.98902E+11
2534,Kamol,49,Erkak,9.98977E+11
2535,Zilola,45,Ayol,9.98332E+11
2536,Zilola,24,Ayol,9.98337E+11
2537,Shahnoza,37,Ayol,9.98333E+11
2538,Shahzod,60,Erkak,9.98978E+11
2539,Sardor,65,Erkak,9.98339E+11
2540,Bekzod,64,Erkak,9.98906E+11
2541,Sherzod,29,Erkak,9.98902E+11
2542,Kamol,56,Erkak,9.98339E+11
2543,Ulug'bek,35,Erkak,9.98979E+11
2544,Shahnoza,30,Ayol,9.98905E+11
2545,Dilnoza,44,Ayol,9.98909E+11
2546,Dilnoza,55,Ayol,9.98905E+11
2547,Sardor,61,Erkak,9.98973E+11
2548,Bekzod,63,Erkak,9.98974E+11
2549,Shahnoza,29,Ayol,9.98976E+11
2550,Sardor,26,Erkak,9.98338E+11
2551,Shahzod,52,Erkak,9.98976E+11
2552,Ulug'bek,35,Erkak,9.98975E+11
2553,Bekzod,57,Erkak,9.9898E+11
2554,Aziz,50,Erkak,9.98974E+11
2555,Shahzod,51,Erkak,9.98976E+11
2556,Mehriniso,48,Ayol,9.98971E+11
2557,Shahnoza,62,Ayol,9.98903E+11
2558,Ulug'bek,43,Erkak,9.98905E+11
2559,Shahzod,52,Erkak,9.98337E+11
2560,Malika,31,Ayol,9.98906E+11
2561,Nargiza,51,Ayol,9.98973E+11
2562,Ali,57,Erkak,9.98979E+11
2563,Sitora,48,Ayol,9.9898E+11
2564,Nargiza,46,Ayol,9.98335E+11
2565,Bekzod,35,Erkak,9.98336E+11
2566,Ali,29,Erkak,9.98331E+11
2567,Zilola,43,Ayol,9.98903E+11
2568,Bekzod,62,Erkak,9.98974E+11
2569,Shahnoza,61,Ayol,9.98972E+11
2570,Mehriniso,50,Ayol,9.98908E+11
2571,Sherzod,42,Erkak,9.98334E+11
2572,Zilola,27,Ayol,9.98902E+11
2573,Zilola,19,Ayol,9.98338E+11
2574,Nargiza,21,Ayol,9.98971E+11
2575,Mehriniso,49,Ayol,9.98337E+11
2576,Mehriniso,41,Ayol,9.9891E+11
2577,Shahzod,36,Erkak,9.98978E+11
2578,Kamol,52,Erkak,9.98907E+11
2579,Sherzod,64,Erkak,9.98339E+11
2580,Sherzod,42,Erkak,9.98975E+11
2581,Ulug'bek,52,Erkak,9.98336E+11
2582,Bekzod,23,Erkak,9.9898E+11
2583,Dilnoza,26,Ayol,9.98976E+11
2584,Ulug'bek,22,Erkak,9.98336E+11
2585,Malika,28,Ayol,9.98972E+11
2586,Nigora,44,Ayol,9.98902E+11
2587,Nigora,47,Ayol,9.98977E+11
2588,Ali,58,Erkak,9.98337E+11
2589,Malika,28,Ayol,9.98336E+11
2590,Bekzod,59,Erkak,9.98906E+11
2591,Nargiza,60,Ayol,9.98975E+11
2592,Nigora,47,Ayol,9.98333E+11
2593,Nigora,36,Ayol,9.98334E+11
2594,Nigora,51,Ayol,9.98339E+11
2595,Sitora,32,Ayol,9.98906E+11
2596,Javlon,29,Erkak,9.98906E+11
2597,Shahnoza,51,Ayol,9.98337E+11
2598,Nargiza,36,Ayol,9.98976E+11
2599,Nargiza,29,Ayol,9.98978E+11
2600,Nargiza,24,Ayol,9.98905E+11
2601,Mehriniso,61,Ayol,9.98336E+11
2602,Kamol,43,Erkak,9.98335E+11
2603,Bekzod,28,Erkak,9.98334E+11
2604,Nargiza,39,Ayol,9.98334E+11
2605,Sardor,29,Erkak,9.98339E+11
2606,Zilola,29,Ayol,9.98978E+11
2607,Malika,36,Ayol,9.98978E+11
2608,Aziz,37,Erkak,9.98332E+11
2609,Nigora,54,Ayol,9.98902E+11
2610,Nargiza,65,Ayol,9.98334E+11
2611,Dilnoza,58,Ayol,9.98902E+11
2612,Sitora,56,Ayol,9.98977E+11
2613,Dilnoza,52,Ayol,9.98973E+11
2614,Ali,46,Erkak,9.98903E+11
2615,Shahnoza,24,Ayol,9.98979E+11
2616,Nargiza,53,Ayol,9.98338E+11
2617,Sardor,40,Erkak,9.98904E+11
2618,Nargiza,54,Ayol,9.98333E+11
2619,Nargiza,43,Ayol,9.98338E+11
2620,Sitora,49,Ayol,9.98904E+11
2621,Zilola,18,Ayol,9.98979E+11
2622,Aziz,29,Erkak,9.98339E+11
2623,Kamol,47,Erkak,9.98907E+11
2624,Ali,50,Erkak,9.98337E+11
2625,Malika,47,Ayol,9.98973E+11
2626,Sherzod,54,Erkak,9.98906E+11
2627,Sherzod,43,Erkak,9.98905E+11
2628,Ali,37,Erkak,9.98976E+11
2629,Sherzod,44,Erkak,9.98905E+11
2630,Ali,61,Erkak,9.98333E+11
2631,Shahnoza,26,Ayol,9.98909E+11
2632,Malika,36,Ayol,9.98337E+11
2633,Kamol,27,Erkak,9.98903E+11
2634,Nigora,49,Ayol,9.98903E+11
2635,Ali,36,Erkak,9.98978E+11
2636,Kamol,21,Erkak,9.98903E+11
2637,Malika,63,Ayol,9.98977E+11
2638,Dilnoza,27,Ayol,9.98977E+11
2639,Ali,43,Erkak,9.98973E+11
2640,Zilola,31,Ayol,9.98331E+11
2641,Nargiza,29,Ayol,9.98905E+11
2642,Mehriniso,65,Ayol,9.98908E+11
2643,Dilnoza,18,Ayol,9.98901E+11
2644,Ali,51,Erkak,9.9891E+11
2645,Ali,44,Erkak,9.98971E+11
2646,Nargiza,37,Ayol,9.98335E+11
2647,Sitora,31,Ayol,9.98904E+11
2648,Nargiza,18,Ayol,9.9898E+11
2649,Nigora,55,Ayol,9.98333E+11
2650,Nargiza,20,Ayol,9.98974E+11
2651,Dilnoza,65,Ayol,9.9891E+11
2652,Sitora,45,Ayol,9.98331E+11
2653,Kamol,34,Erkak,9.98974E+11
2654,Nigora,18,Ayol,9.98902E+11
2655,Shahnoza,56,Ayol,9.9834E+11
2656,Javlon,20,Erkak,9.98904E+11
2657,Shahnoza,51,Ayol,9.98974E+11
2658,Kamol,20,Erkak,9.98979E+11
2659,Sitora,41,Ayol,9.98336E+11
2660,Shahnoza,61,Ayol,9.98975E+11
2661,Shahzod,46,Erkak,9.98974E+11
2662,Bekzod,34,Erkak,9.98903E+11
2663,Malika,36,Ayol,9.98334E+11
2664,Sardor,65,Erkak,9.98907E+11
2665,Javlon,51,Erkak,9.98907E+11
2666,Sitora,47,Ayol,9.98334E+11
2667,Mehriniso,38,Ayol,9.98973E+11
2668,Kamol,60,Erkak,9.98332E+11
2669,Nigora,26,Ayol,9.98974E+11
2670,Ulug'bek,53,Erkak,9.9891E+11
2671,Ali,42,Erkak,9.98975E+11
2672,Sardor,25,Erkak,9.98333E+11
2673,Zilola,50,Ayol,9.98904E+11
2674,Malika,48,Ayol,9.9834E+11
2675,Javlon,64,Erkak,9.98337E+11
2676,Nigora,54,Ayol,9.9891E+11
2677,Malika,59,Ayol,9.98909E+11
2678,Sardor,59,Erkak,9.98332E+11
2679,Nigora,63,Ayol,9.98979E+11
2680,Malika,48,Ayol,9.98336E+11
2681,Zilola,64,Ayol,9.9898E+11
2682,Shahzod,57,Erkak,9.9834E+11
2683,Nigora,36,Ayol,9.9898E+11
2684,Nargiza,38,Ayol,9.98978E+11
2685,Aziz,18,Erkak,9.98978E+11
2686,Bekzod,21,Erkak,9.98907E+11
2687,Ulug'bek,58,Erkak,9.98976E+11
2688,Shahzod,63,Erkak,9.98332E+11
2689,Shahzod,34,Erkak,9.98337E+11
2690,Javlon,46,Erkak,9.98978E+11
2691,Aziz,56,Erkak,9.98905E+11
2692,Sardor,40,Erkak,9.98339E+11
2693,Malika,34,Ayol,9.98977E+11
2694,Mehriniso,43,Ayol,9.98908E+11
2695,Shahnoza,51,Ayol,9.98331E+11
2696,Ulug'bek,27,Erkak,9.98908E+11
2697,Ali,33,Erkak,9.98335E+11
2698,Shahzod,32,Erkak,9.98904E+11
2699,Nigora,41,Ayol,9.98904E+11
2700,Sherzod,35,Erkak,9.98975E+11
2701,Shahnoza,38,Ayol,9.98907E+11
2702,Shahnoza,43,Ayol,9.98975E+11
2703,Zilola,21,Ayol,9.98979E+11
2704,Sardor,30,Erkak,9.98977E+11
2705,Sitora,63,Ayol,9.98973E+11
2706,Nargiza,30,Ayol,9.98333E+11
2707,Zilola,53,Ayol,9.98906E+11
2708,Javlon,55,Erkak,9.98339E+11
2709,Nargiza,32,Ayol,9.98973E+11
2710,Dilnoza,52,Ayol,9.98906E+11
2711,Mehriniso,56,Ayol,9.98972E+11
2712,Nargiza,51,Ayol,9.98909E+11
2713,Mehriniso,49,Ayol,9.98333E+11
2714,Zilola,46,Ayol,9.98902E+11
2715,Zilola,62,Ayol,9.98979E+11
2716,Nargiza,59,Ayol,9.98335E+11
2717,Shahzod,49,Erkak,9.98334E+11
2718,Bekzod,61,Erkak,9.98908E+11
2719,Nargiza,53,Ayol,9.98971E+11
2720,Sardor,65,Erkak,9.98334E+11
2721,Javlon,52,Erkak,9.98973E+11
2722,Nigora,19,Ayol,9.98975E+11
2723,Malika,20,Ayol,9.98901E+11
2724,Kamol,21,Erkak,9.98976E+11
2725,Aziz,64,Erkak,9.98973E+11
2726,Ulug'bek,44,Erkak,9.98972E+11
2727,Nargiza,27,Ayol,9.98907E+11
2728,Mehriniso,57,Ayol,9.98905E+11
2729,Dilnoza,46,Ayol,9.98972E+11
2730,Malika,30,Ayol,9.98902E+11
2731,Zilola,31,Ayol,9.98336E+11
2732,Sherzod,53,Erkak,9.9898E+11
2733,Bekzod,27,Erkak,9.98974E+11
2734,Nargiza,34,Ayol,9.98903E+11
2735,Ulug'bek,19,Erkak,9.98903E+11
2736,Dilnoza,33,Ayol,9.98975E+11
2737,Ulug'bek,41,Erkak,9.98906E+11
2738,Nigora,28,Ayol,9.98336E+11
2739,Shahnoza,43,Ayol,9.98333E+11
2740,Nargiza,64,Ayol,9.98336E+11
2741,Javlon,24,Erkak,9.98338E+11
2742,Bekzod,38,Erkak,9.98904E+11
2743,Ali,45,Erkak,9.98905E+11
2744,Sardor,37,Erkak,9.98901E+11
2745,Nigora,44,Ayol,9.98972E+11
2746,Mehriniso,53,Ayol,9.98903E+11
2747,Nargiza,42,Ayol,9.98976E+11
2748,Shahnoza,56,Ayol,9.98909E+11
2749,Dilnoza,44,Ayol,9.98332E+11
2750,Sardor,21,Erkak,9.98902E+11
2751,Shahnoza,23,Ayol,9.98332E+11
2752,Dilnoza,52,Ayol,9.98976E+11
2753,Zilola,36,Ayol,9.98332E+11
2754,Ulug'bek,60,Erkak,9.98334E+11
2755,Javlon,64,Erkak,9.98972E+11
2756,Dilnoza,61,Ayol,9.9891E+11
2757,Mehriniso,64,Ayol,9.98909E+11
2758,Sitora,55,Ayol,9.98972E+11
2759,Nigora,20,Ayol,9.98976E+11
2760,Nigora,48,Ayol,9.98902E+11
2761,Mehriniso,39,Ayol,9.98975E+11
2762,Sherzod,21,Erkak,9.98339E+11
2763,Kamol,60,Erkak,9.98976E+11
2764,Zilola,40,Ayol,9.98909E+11
2765,Sitora,31,Ayol,9.98973E+11
2766,Aziz,31,Erkak,9.98906E+11
2767,Mehriniso,46,Ayol,9.9898E+11
2768,Sherzod,22,Erkak,9.98339E+11
2769,Malika,24,Ayol,9.98336E+11
2770,Zilola,56,Ayol,9.98906E+11
2771,Ulug'bek,39,Erkak,9.98337E+11
2772,Nargiza,42,Ayol,9.98339E+11
2773,Nargiza,48,Ayol,9.9898E+11
2774,Malika,41,Ayol,9.98906E+11
2775,Nargiza,46,Ayol,9.98974E+11
2776,Kamol,49,Erkak,9.98974E+11
2777,Zilola,43,Ayol,9.98979E+11
2778,Aziz,23,Erkak,9.98976E+11
2779,Sherzod,53,Erkak,9.98338E+11
2780,Bekzod,38,Erkak,9.98978E+11
2781,Bekzod,30,Erkak,9.98975E+11
2782,Mehriniso,65,Ayol,9.9898E+11
2783,Aziz,39,Erkak,9.98979E+11
2784,Zilola,22,Ayol,9.98976E+11
2785,Kamol,40,Erkak,9.98907E+11
2786,Ali,30,Erkak,9.98338E+11
2787,Shahnoza,35,Ayol,9.9898E+11
2788,Aziz,57,Erkak,9.98976E+11
2789,Ali,54,Erkak,9.98908E+11
2790,Kamol,50,Erkak,9.98332E+11
2791,Mehriniso,64,Ayol,9.98978E+11
2792,Ali,39,Erkak,9.98337E+11
2793,Ulug'bek,30,Erkak,9.98338E+11
2794,Ali,34,Erkak,9.9898E+11
2795,Dilnoza,40,Ayol,9.98908E+11
2796,Shahnoza,35,Ayol,9.98338E+11
2797,Shahnoza,33,Ayol,9.98902E+11
2798,Sitora,51,Ayol,9.98332E+11
2799,Ulug'bek,40,Erkak,9.98979E+11
2800,Bekzod,26,Erkak,9.98976E+11
2801,Ali,39,Erkak,9.98974E+11
2802,Javlon,26,Erkak,9.98336E+11
2803,Zilola,59,Ayol,9.98905E+11
2804,Ulug'bek,60,Erkak,9.98905E+11
2805,Sitora,31,Ayol,9.98908E+11
2806,Zilola,40,Ayol,9.98905E+11
2807,Sardor,60,Erkak,9.98908E+11
2808,Sherzod,56,Erkak,9.98332E+11
2809,Nigora,58,Ayol,9.98905E+11
2810,Dilnoza,40,Ayol,9.98339E+11
2811,Nigora,20,Ayol,9.98976E+11
2812,Shahnoza,41,Ayol,9.98908E+11
2813,Shahnoza,18,Ayol,9.98904E+11
2814,Zilola,29,Ayol,9.98904E+11
2815,Sherzod,43,Erkak,9.98904E+11
2816,Sardor,34,Erkak,9.98974E+11
2817,Javlon,43,Erkak,9.98909E+11
2818,Kamol,28,Erkak,9.98903E+11
2819,Dilnoza,25,Ayol,9.98339E+11
2820,Mehriniso,32,Ayol,9.98903E+11
2821,Nargiza,36,Ayol,9.98973E+11
2822,Sherzod,57,Erkak,9.98335E+11
2823,Sardor,49,Erkak,9.98909E+11
2824,Kamol,54,Erkak,9.98332E+11
2825,Sitora,38,Ayol,9.9834E+11
2826,Ali,41,Erkak,9.98977E+11
2827,Shahnoza,44,Ayol,9.98902E+11
2828,Shahzod,59,Erkak,9.98974E+11
2829,Zilola,56,Ayol,9.9834E+11
2830,Javlon,35,Erkak,9.98907E+11
2831,Kamol,55,Erkak,9.98901E+11
2832,Mehriniso,65,Ayol,9.98331E+11
2833,Bekzod,47,Erkak,9.98909E+11
2834,Nargiza,26,Ayol,9.98335E+11
2835,Kamol,44,Erkak,9.98907E+11
2836,Nigora,47,Ayol,9.98334E+11
2837,Shahnoza,57,Ayol,9.98906E+11
2838,Shahzod,27,Erkak,9.98974E+11
2839,Dilnoza,29,Ayol,9.98905E+11
2840,Nigora,50,Ayol,9.98978E+11
2841,Sardor,42,Erkak,9.98978E+11
2842,Shahzod,56,Erkak,9.98337E+11
2843,Malika,51,Ayol,9.98334E+11
2844,Ulug'bek,32,Erkak,9.98908E+11
2845,Mehriniso,58,Ayol,9.98908E+11
2846,Mehriniso,44,Ayol,9.98339E+11
2847,Shahzod,54,Erkak,9.9898E+11
2848,Nargiza,62,Ayol,9.9898E+11
2849,Nigora,25,Ayol,9.98976E+11
2850,Nigora,55,Ayol,9.98973E+11
2851,Mehriniso,31,Ayol,9.98977E+11
2852,Ali,18,Erkak,9.98909E+11
2853,Sherzod,61,Erkak,9.98335E+11
2854,Nargiza,44,Ayol,9.98335E+11
2855,Dilnoza,56,Ayol,9.98333E+11
2856,Shahzod,21,Erkak,9.98335E+11
2857,Sherzod,43,Erkak,9.98905E+11
2858,Bekzod,53,Erkak,9.98979E+11
2859,Ulug'bek,48,Erkak,9.98333E+11
2860,Malika,31,Ayol,9.98903E+11
2861,Sardor,27,Erkak,9.9834E+11
2862,Malika,27,Ayol,9.98901E+11
2863,Malika,57,Ayol,9.98339E+11
2864,Nargiza,47,Ayol,9.98975E+11
2865,Sitora,18,Ayol,9.98905E+11
2866,Mehriniso,63,Ayol,9.98333E+11
2867,Javlon,49,Erkak,9.98909E+11
2868,Malika,58,Ayol,9.98901E+11
2869,Mehriniso,34,Ayol,9.98337E+11
2870,Aziz,37,Erkak,9.98909E+11
2871,Sherzod,63,Erkak,9.98333E+11
2872,Bekzod,27,Erkak,9.9891E+11
2873,Shahzod,29,Erkak,9.98339E+11
2874,Bekzod,33,Erkak,9.98906E+11
2875,Ulug'bek,59,Erkak,9.98336E+11
2876,Aziz,35,Erkak,9.98907E+11
2877,Malika,48,Ayol,9.98907E+11
2878,Javlon,55,Erkak,9.98977E+11
2879,Bekzod,58,Erkak,9.98906E+11
2880,Ali,21,Erkak,9.98909E+11
2881,Mehriniso,41,Ayol,9.98978E+11
2882,Dilnoza,52,Ayol,9.98977E+11
2883,Kamol,19,Erkak,9.98337E+11
2884,Nigora,42,Ayol,9.98908E+11
2885,Ulug'bek,55,Erkak,9.98337E+11
2886,Sardor,18,Erkak,9.98336E+11
2887,Javlon,27,Erkak,9.98907E+11
2888,Mehriniso,42,Ayol,9.9834E+11
2889,Mehriniso,64,Ayol,9.98338E+11
2890,Malika,61,Ayol,9.98903E+11
2891,Sitora,53,Ayol,9.98902E+11
2892,Ulug'bek,45,Erkak,9.98974E+11
2893,Aziz,43,Erkak,9.98336E+11
2894,Aziz,40,Erkak,9.98976E+11
2895,Dilnoza,43,Ayol,9.98976E+11
2896,Zilola,47,Ayol,9.98903E+11
2897,Sardor,25,Erkak,9.98908E+11
2898,Zilola,47,Ayol,9.98335E+11
2899,Ulug'bek,27,Erkak,9.98975E+11
2900,Bekzod,30,Erkak,9.98975E+11
2901,Shahnoza,21,Ayol,9.9898E+11
2902,Nargiza,22,Ayol,9.98974E+11
2903,Sherzod,51,Erkak,9.98336E+11
2904,Sitora,38,Ayol,9.98909E+11
2905,Nigora,46,Ayol,9.98977E+11
2906,Kamol,54,Erkak,9.98904E+11
2907,Dilnoza,24,Ayol,9.98976E+11
2908,Malika,34,Ayol,9.98909E+11
2909,Javlon,65,Erkak,9.98336E+11
2910,Aziz,50,Erkak,9.98333E+11
2911,Sardor,25,Erkak,9.98336E+11
2912,Ali,39,Erkak,9.98335E+11
2913,Bekzod,21,Erkak,9.98973E+11
2914,Aziz,56,Erkak,9.98971E+11
2915,Malika,51,Ayol,9.98975E+11
2916,Sitora,39,Ayol,9.98977E+11
2917,Nargiza,35,Ayol,9.98907E+11
2918,Ulug'bek,63,Erkak,9.9891E+11
2919,Zilola,57,Ayol,9.98907E+11
2920,Shahnoza,60,Ayol,9.98903E+11
2921,Dilnoza,41,Ayol,9.98906E+11
2922,Dilnoza,18,Ayol,9.98334E+11
2923,Dilnoza,58,Ayol,9.98332E+11
2924,Aziz,54,Erkak,9.98902E+11
2925,Kamol,57,Erkak,9.98902E+11
2926,Bekzod,44,Erkak,9.98977E+11
2927,Shahzod,54,Erkak,9.98975E+11
2928,Javlon,39,Erkak,9.98973E+11
2929,Malika,36,Ayol,9.98902E+11
2930,Aziz,41,Erkak,9.98973E+11
2931,Dilnoza,37,Ayol,9.98901E+11
2932,Sardor,50,Erkak,9.9891E+11
2933,Ali,24,Erkak,9.98971E+11
2934,Bekzod,46,Erkak,9.98903E+11
2935,Aziz,21,Erkak,9.98339E+11
2936,Sherzod,46,Erkak,9.98335E+11
2937,Nigora,39,Ayol,9.98979E+11
2938,Sitora,35,Ayol,9.98975E+11
2939,Javlon,30,Erkak,9.98904E+11
2940,Dilnoza,29,Ayol,9.98975E+11
2941,Nargiza,41,Ayol,9.98333E+11
2942,Mehriniso,47,Ayol,9.9834E+11
2943,Sherzod,34,Erkak,9.98332E+11
2944,Kamol,45,Erkak,9.98905E+11
2945,Sitora,22,Ayol,9.98977E+11
2946,Nigora,43,Ayol,9.98337E+11
2947,Aziz,47,Erkak,9.98972E+11
2948,Javlon,55,Erkak,9.98908E+11
2949,Bekzod,37,Erkak,9.98906E+11
2950,Ulug'bek,56,Erkak,9.98337E+11
2951,Sardor,54,Erkak,9.98902E+11
2952,Sardor,28,Erkak,9.98976E+11
